,CC-period-start,CC-period-stop
0,65.548,143.548
1,145.16400000000002,189.964
2,196.66400000000002,207.524
3,220.22000000000003,242.828
4,266.668,307.02000000000004
5,308.528,356.09200000000004
6,1066.824,1073.38
7,1846.4920000000002,1848.112
